ShortName;ISIN;ClosingPrice;CouponRate;IssuerNameShort;ValorSymbol;ValorNumber;YieldToWorst;DurationToWorst;SubscriptionPaymentDueDate;RemainingTermOfMaturity;MaturityDate;AmountInIssue;ProductLineDesc;TradingBaseCurrency;ClosingPerformance;ClosingDelta;BidVolume;BidPrice;AskPrice;AskVolume;MidSpread;PreviousClosingPrice;LatestTradeDate;LatestTradeTime;OpeningPrice;DailyHighPrice;DailyLowPrice;OnMarketVolume;OffBookVolume;TotalTurnover;TotalTurnoverCHF;GeographicalAreaDesc;IndustrySectorDesc;SecTypeDesc;BondListedFlag;BondDutyToReportFlag;SpecialFlagDesc
1 WOODSIDE 16-23;CH0330049831;99.2;1;Woodside Finance;WFL16;33004983;;;20160711;;20231211;175000000;Bonds - CHF Foreign;CHF;0;0;0;;;0;;99.2;20230510;;;;;0;0;0;0;Australia;Misc. services;Bond;1;1;
1 ZH 12-23;CH0186162613;99.85;1;Z�rich, Stadt;ZUR121;18616261;;;20120705;;20231205;250000000;Bonds - CHF Domestic;CHF;0;0;100000;99.66;102.5;200000;2.8097;99.85;20230504;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
1 ZH 14-27;CH0253612581;98.35;1;Z�rich, Stadt;ZUR144;25361258;1.574;3.826;20140930;3.91;20270330;150000000;Bonds - CHF Domestic;CHF;0;0;100000;96.7;-Market;0;0;98.35;20230510;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
1 ZVG 18-28;CH0398633542;96.65;1;Z�rich Vers.-Gesellschaft;ZIC18;39863354;1.903;5.318;20181030;5.25;20281030;200000000;Bonds - CHF Domestic;CHF;1.2;1.15;25000;94.9;-Market;0;0;95.5;20230511;120746.169;96.65;96.65;96.65;15000;0;14497.5;14497.5;Switzerland;Insurances;Bond;1;1;
1.00 BIL 19-25;CH0483180920;95.5;1;Banque Internationale � Lux;DEB19;48318092;3.487;2.133;20190710;2.19;20250710;180000000;Bonds - CHF Foreign;CHF;0;0;10000;94.4;;0;0;95.5;20230509;;;;;0;0;0;0;Luxembourg;Banks;Bond;1;1;
1.00 BKCSG 19-27;CH0483180946;99.64;1;CSG;EUF088;48318094;;;20190624;;20270624;1500000000;Bonds - Non CHF;EUR;0;0;0;;;0;;99.64;;;;;;0;0;0;0;Listed Foreign Currency Bond EUR;Banks;Bond;1;1;
1.00 GLARNERK 21-31;CH1118223382;88.95;1;Glarner Kantonalbank;GKB210;111822338;2.585;7.835;20210728;3.24;20310728;150000000;Bonds - CHF Domestic;CHF;0;0;40000;87;;0;0;88.95;20230509;;;;;0;400000;357032;357032;Switzerland;Banks;Bond;1;1;
1.002 AXPO 20-27;CH0468581571;94.8;1.002;Axpo Holding AG;AXP20;46858157;2.394;4.098;20200723;4.23;20270723;133000000;Bonds - CHF Domestic;CHF;0;0;10000;94.75;;0;0;94.8;20230510;;;;;0;0;0;0;Switzerland;Utilities;Bond;1;1;Green Bond
1.008 UBSG 20-24;USH42097BS52;100;1.008;UBS Group AG;USF151;56283752;;;20200730;;20240730;1300000000;Bonds - Non CHF;USD;0;0;0;;;0;;100;;;;;;0;1000000;990000;881496;Listed Foreign Currency Bond USD;Banks;Bond;1;1;
1.0183 MBANK 19-24;CH0467182454;95.93;1.0183;mBank;MBA19;46718245;4.453;1.387;20190405;1.43;20241004;125000000;Bonds - CHF Foreign;CHF;0;0;0;;;0;;95.93;20230509;;;;;0;0;0;0;Poland;Banks;Bond;1;1;
1.022 SVE 22-27;CH1204259795;97.8;1.022;Svensk Exportkredit;SEK22;120425979;1.62;4.259;20220921;4.39;20270921;210000000;Bonds - CHF Foreign;CHF;0.15;0.15;100000;97.2;-Market;0;0;97.65;20230504;;;;;0;0;0;0;Sweden;Banks;Bond;1;1;
1.03 BIE 19-34;CH0419041089;91.35;1.03;Biel, Stadt;BIE191;41904108;1.986;10.341;20190412;10.95;20340412;100000000;Bonds - CHF Domestic;CHF;0.33;0.3;0;;-Market;0;;91.05;20230420;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
1.05 AIGE 20-23;CH0539032943;99.97;1.05;Aeroport Geneve;AIG20;53903294;;;20200526;;20230526;300000000;Bonds - CHF Domestic;CHF;0;0;0;;;0;;99.97;20230502;;;;;0;0;0;0;Switzerland;Transport;Bond;1;1;
1.05 FERRIN 20-25;CH0553331809;97.45;1.05;Ferring Holding S.A.;FER20;55333180;2.272;2.129;20200709;2.19;20250709;270000000;Bonds - CHF Domestic;CHF;0;0;30000;97.4;-Market;0;0;97.45;20230508;;;;;0;0;0;0;Switzerland;Chemicals, Pharma;Bond;1;1;
1.05 FISCHER 18-28;CH0373476636;96.4;1.05;GF;FI18;37347663;1.961;4.836;20180420;4.97;20280420;200000000;Bonds - CHF Domestic;CHF;0.36;0.35;300000;96;-Market;0;0;96.05;20230511;161924.427;96.2;96.4;96.2;65000;0;62612.5;62612.5;Switzerland;Machinery;Bond;1;1;
1.05 GLARNERK 22-26;CH1204259761;98;1.05;Glarner Kantonalbank;GKB22;120425976;1.767;3.049;20220905;3.13;20260619;150000000;Bonds - CHF Domestic;CHF;0.15;0.15;0;;-Market;0;;97.85;20230503;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
1.05 LAU 19-44;CH0419040925;83.1;1.05;Lausanne, Stadt;LAU19;41904092;2.126;18.504;20190307;20.85;20440307;100000000;Bonds - CHF Domestic;CHF;0.61;0.5;15000;79.95;;0;0;82.6;20230307;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
1.05 NOV 15-35;CH0270191007;90;1.05;Novartis;NOV152;27019100;2.066;11.289;20150213;12.03;20350511;325000000;Bonds - CHF Domestic;CHF;0.22;0.2;100000;89.85;91.35;50000;1.6556;89.8;20230505;;;;;0;0;0;0;Switzerland;Chemicals, Pharma;Bond;1;1;
1.05 SONOVA 22-29;CH1179534933;97.25;1.05;Sonova Holding AG;SON22;117953493;1.889;5.614;20220502;5.8;20290219;200000000;Bonds - CHF Domestic;CHF;1.09;1.05;55000;95.25;;0;0;96.2;20230511;163928.021;96.25;97.25;96.2;115000;0;111117.5;111117.5;Switzerland;Chemicals, Pharma;Bond;1;1;
1.062 FADB 22-26;CH1181713616;97;1.062;First Abu Dhabi Bank P.J.S.C;FGS22;118171361;2.186;2.893;20220414;2.95;20260414;200000000;Bonds - CHF Foreign;CHF;0.05;0.05;0;;-Market;0;;96.95;20230504;;;;;0;0;0;0;United Arab Emirates;Banks;Bond;1;1;Green Bond
1.0725  22-25;CH1191066203;97.1;1.0725;Swiss Credit Card Issuance 22;SCC22;119106620;3.099;2.062;20220615;2.12;20250615;190000000;Bonds - CHF Domestic;CHF;0;0;0;;99;100000;;97.1;20230505;;;;;0;0;0;0;Switzerland;Misc. services;Asset backed security;1;1;
1.10 BKCSG 22-28;CH1174335773;100;1.1;CSG;JPF001;117433577;;;20220404;;20280404;5000000000;Bonds - Non CHF;JPY;0;0;0;;;0;;100;;;;;;0;0;0;0;Listed Foreign Currency Bond JPY;Banks;Bond;1;1;
1.10 CBK 18-25;CH0423279303;96.85;1.1;Commerzbank Aktiengesellschaft;COM18;42327930;2.638;2.133;20180711;2.19;20250711;100000000;Bonds - CHF Foreign;CHF;0;0;25000;96.7;98.5;20000;1.8443;96.85;20230511;135744.12;96.85;96.85;96.85;1095000;0;1060507.5;1060507.5;Germany;Banks;Bond;1;1;
1.10 KSBADEN 18-33;CH0413618361;89.95;1.1;Kantonsspital Baden;KSB181;41361836;2.416;9.403;20180523;10.06;20330523;150000000;Bonds - CHF Domestic;CHF;0;0;0;;;0;;89.95;20230425;;;;;0;0;0;0;Switzerland;Misc. services;Bond;1;1;
1.10 LAU 18-38;CH0401956823;88.75;1.1;Lausanne, Stadt;LAU18;40195682;2.054;13.661;20180314;14.87;20380315;100000000;Bonds - CHF Domestic;CHF;0.17;0.15;0;;;0;;88.6;20230417;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
1.10 PZ S550 22-28;CH1170565795;97.39;1.1;Pfandbriefzentrale;PZ550;117056579;1.763;4.826;20220422;4.96;20280418;402000000;Bonds - CHF Domestic;CHF;0.22;0.21;100000;97.39;97.87;100000;0.4917;97.18;20230510;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
1.10 SWISSGRID 22-27;CH1189217784;100;1.1;Swissgrid AG;SGD27;118921778;1.337;4.028;20220630;4.16;20270630;175000000;Bonds - CHF Domestic;CHF;0;0;5000;99.05;-Market;0;0;100;20230508;;;;;0;0;0;0;Switzerland;Utilities;Bond;1;1;
1.117 CELLNEX 20-25;CH0555837753;97.4;1.117;Cellnex Telecom S.A.;CEL201;55583775;2.522;2.15;20200717;1.96;20250717;100000000;Bonds - CHF Foreign;CHF;0;0;10000;97.05;97.5;100000;0.4626;97.4;20230508;;;;;0;0;0;0;Spain;Misc. services;Bond;1;1;
1.125 AUCKL 13-24;CH0204017005;99.89;1.125;Auckland Council;ACK13;20401700;;;20130207;;20240207;200000000;Bonds - CHF Foreign;CHF;0;0;100000;99.59;;0;0;99.89;20230509;;;;;0;0;0;0;New Zealand;Countries;Bond;1;1;
1.125 AUTONEUM 16-23;CH0326213904;98.89;1.125;Autoneum;AUH16;32621390;;;20160704;;20230704;75000000;Bonds - CHF Domestic;CHF;0.02;0.02;5000;98.75;99.75;15000;1.0076;98.87;20230425;;;;;0;0;0;0;Switzerland;Machinery;Bond;1;1;
1.125 AUTONEUM 17-25;CH0373476032;96;1.125;Autoneum;AUT17;37347603;;;20171208;;20251208;100000000;Bonds - CHF Domestic;CHF;-0.41;-0.4;30000;96;96.95;25000;0.9847;96.4;20230511;140914.262;96;96;96;65000;0;62400;62400;Switzerland;Machinery;Bond;1;1;
1.125 BAL 14-24;CH0261399064;99.3;1.125;Baloise;BAL14;26139906;1.761;1.594;20141219;1.63;20241219;150000000;Bonds - CHF Domestic;CHF;0.1;0.1;20000;98.7;-Market;0;0;99.2;20230511;93115;99.3;99.3;99.3;35000;0;34755;34755;Switzerland;Insurances;Bond;1;1;
1.125 BANSAN 17-27;CH0372831534;95.5;1.125;Banco Santander S.A.;BS172;37283153;2.576;4.077;20170720;4.22;20270720;190000000;Bonds - CHF Foreign;CHF;0.16;0.15;0;;-Market;0;;95.35;20230511;150317.538;95.45;95.5;95.45;40000;0;38185;38185;Spain;Banks;Bond;1;1;
1.125 BARCGB 18-23;CH0426621683;99.87;1.125;Barclays PLC;BAC18;42662168;;;20180712;;20230712;175000000;Bonds - CHF Foreign;CHF;0.01;0.01;0;;-Market;0;;99.86;20230504;;;;;0;0;0;0;United Kingdom;Banks;Bond;1;1;
1.125 BCG 17-27;CH0368697717;96.5;1.125;Banque Cantonale de Gen�ve;BCG171;36869771;2.305;4.017;20170628;4.16;20270628;110000000;Bonds - CHF Domestic;CHF;0.31;0.3;25000;95.4;-Market;0;0;96.2;20230511;164403.273;96.35;96.5;96.35;110000;0;106120;106120;Switzerland;Banks;Bond;1;1;
1.125 BKW 22-29;CH1179184408;95.9;1.125;BKW AG;BKW222;117918440;2.005;5.792;20220427;5.99;20290427;100000000;Bonds - CHF Domestic;CHF;0;0;30000;95.1;-Market;0;0;95.9;20230508;;;;;0;0;0;0;Switzerland;Utilities;Bond;1;1;
1.125 BMWF 26 /EB;XS1823246803;98;1.125;BMW Finance;USD185;41833711;;;20180522;;20260522;750000000;Bonds - Non CHF;EUR;0;0;0;;;0;;98;;;;;;0;0;0;0;Eurobond EUR;Banks;Bond;0;0;
1.125 BOBST 18-24;CH0434678352;98.45;1.125;Bobst Group SA;BOB18;43467835;2.301;1.367;20180927;1.41;20240927;135000000;Bonds - CHF Domestic;CHF;-0.07;-0.07;10000;98.4;99.25;10000;0.8601;98.52;20230511;95422.153;98.45;98.45;98.45;5000;0;4922.5;4922.5;Switzerland;Machinery;Bond;1;1;
1.125 CAHL 14-24;CH0243273759;99.24;1.125;Credit Agricole Home Loan SFH;CAB141;24327375;1.899;1.055;20140605;1.09;20240605;200000000;Bonds - CHF Foreign;CHF;0;0;0;;;0;;99.24;20230420;;;;;0;0;0;0;France;Banks;Bond;1;1;
1.125 CLA 19-26;CH0469273541;98.3;1.125;Clariant AG;CLN19;46927354;1.725;2.894;20190415;2.96;20260415;200000000;Bonds - CHF Domestic;CHF;0;0;15000;97.7;100;5000;2.3268;98.3;20230511;110829.942;98.3;98.3;98.3;5000;0;4915;4915;Switzerland;Chemicals, Pharma;Bond;1;1;
1.125 DHSF 15-28;CH0305558030;96.9;1.125;DH Switzerland Finance;DHS151;30555803;1.848;5.406;20151208;5.6;20281208;210000000;Bonds - CHF Foreign;CHF;0.73;0.7;120000;95.4;97.4;100000;2.0747;96.2;20230414;;;;;0;0;0;0;Luxembourg;Misc. services;Bond;1;1;
1.125 EBN 12-24;CH0185843015;99.63;1.125;EBN B.V.;EBN121;18584301;1.452;1.136;20120704;1.18;20240704;125000000;Bonds - CHF Foreign;CHF;0;0;250000;99.63;-Market;0;0;99.63;20230414;;;;;0;0;0;0;Netherlands;Utilities;Bond;1;1;
1.125 EGW 14-29;CH0253243353;97.45;1.125;EGW;EGW50;25324335;1.633;6.135;20140924;6.4;20290924;171400000;Bonds - CHF Domestic;CHF;0.41;0.4;0;;-Market;0;;97.05;20230406;;;;;0;0;0;0;Switzerland;Issuing agencies;Bond;1;1;
1.125 GIV 22-26;CH1191714703;99.75;1.125;Givaudan SA;GIV22;119171470;1.542;3.028;20220615;3.12;20260615;150000000;Bonds - CHF Domestic;CHF;0.3;0.3;45000;98.75;100.75;20000;2.005;99.45;20230511;150004.89;99.6;99.75;99.6;105000;0;104697.5;104697.5;Switzerland;Chemicals, Pharma;Bond;1;1;
1.125 GR DI 17-24;CH0361532952;99.18;1.125;Grande Dixence;DIX175;36153295;2.176;1.136;20170704;1.18;20240704;160000000;Bonds - CHF Domestic;CHF;0.05;0.05;100000;99.1;;0;0;99.13;20230511;155541.097;99.18;99.18;99.18;30000;0;29754;29754;Switzerland;Utilities;Bond;1;1;
1.125 HBMHE 21-27;CH1109638499;94.5;1.125;HBM N;HBM21;110963849;;;20210712;;20270712;100000000;Bonds - CHF Domestic;CHF;0;0;15000;94.8;94.8;50000;0;94.5;20230511;140623.183;94.5;94.5;94.5;95000;0;89775;89775;Switzerland;Investment companies;Bond;1;1;
1.125 KO 27 /EE;XS1197833053;100.63;1.125;Coca-Cola;EU2912;27309253;;;20150309;;20270309;1500000000;Bonds - Non CHF;EUR;0;0;0;;;0;;100.63;20170228;;;;;0;0;0;0;Eurobond EUR;Food, luxury goods;Bond;0;0;
1.125 KT SO 12-27;CH0199773232;99.15;1.125;Solothurn, Kanton;SO121;19977323;1.549;4.439;20121129;4.58;20271129;200000000;Bonds - CHF Domestic;CHF;0;0;0;;-Market;0;;99.15;20230504;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
1.125 LU KB 14-23;CH0246920208;99.95;1.125;Luzerner Kantonalbank AG;LUK14;24692020;;;20140630;;20230630;300000000;Bonds - CHF Domestic;CHF;0.01;0.01;0;;;0;;99.94;20230322;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
1.125 MON 15-25;CH0274758835;99.15;1.125;Mondelez International;MON152;27475883;1.909;2.602;20150330;2.66;20251230;200000000;Bonds - CHF Foreign;CHF;-0.05;-0.05;245000;98;-Market;0;0;99.2;20230511;160031.589;99.15;99.15;99.15;10000;0;9915;9915;United States;Food, luxury goods;Bond;1;1;
1.125 Mondelez 15-23;CH0297782952;99.61;1.125;Mondelez International;MON154;29778295;;;20151006;;20231221;265000000;Bonds - CHF Foreign;CHF;0;0;0;;;0;;99.61;20230509;;;;;0;0;0;0;United States;Food, luxury goods;Bond;1;1;
1.125 NOFIN 17-27;XS1585010074;99.87;1.125;Novartis Finance;EUF081;36213351;;;20170331;;20270930;600000000;Bonds - Non CHF;EUR;0;0;0;;;0;;99.87;;;;;;0;0;0;0;Listed Foreign Currency Bond EUR;Chemicals, Pharma;Bond;1;1;
1.125 PB S576 12-23;CH0199589588;99.77;1.125;Pfandbriefbank;PB576;19958958;;;20121116;;20231116;685000000;Bonds - CHF Domestic;CHF;0;0;0;;-Market;0;;99.77;20230511;160443.478;99.77;99.77;99.77;100000;0;99770;99770;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
1.125 PB S615 15-42;CH0284687420;87.04;1.125;Pfandbriefbank;PB615;28468742;2.016;16.921;20150619;19.13;20420619;352000000;Bonds - CHF Domestic;CHF;0.59;0.51;0;;;0;;86.53;20221212;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
1.125 PB S664 18-48;CH0434678402;85.95;1.125;Pfandbriefbank;PB664;43467840;1.9;21.723;20181009;25.44;20481009;250000000;Bonds - CHF Domestic;CHF;1;0.85;0;;;0;;85.1;20230421;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
1.125 PB S665 18-47;CH0438965581;85.9;1.125;Pfandbriefbank;PB665;43896558;1.94;21.013;20181019;24.46;20471018;450000000;Bonds - CHF Domestic;CHF;0.76;0.65;0;;;0;;85.25;20230424;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
1.125 PB S717 22-52;CH1174335807;85.1;1.125;Pfandbriefbank;PB717;117433580;1.866;24.328;20220408;28.94;20520408;180000000;Bonds - CHF Domestic;CHF;1.19;1;0;;;0;;84.1;20230414;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
1.125 SCMNVX 26 /EE;XS1803247557;99.61;1.125;Lunar Funding V PLC;EU3275;41257381;;;20180412;;20261012;500000000;Bonds - Non CHF;EUR;0;0;0;;;0;;99.61;;;;;;0;0;0;0;Eurobond EUR;Mortgage institutes;Bond;0;0;
1.125 SIKA 18-28;CH0425766521;99.85;1.125;Sika;SIK186;42576652;1.53;5.003;20180712;5.2;20280712;130000000;Bonds - CHF Domestic;CHF;0.05;0.05;135000;99.8;;0;0;99.8;20230511;111150.236;99.85;99.85;99.85;10000;0;9985;9985;Switzerland;Chemicals, Pharma;Bond;1;1;
1.125 St. LU 22-28;CH1199660007;99.15;1.125;Lugano, Stadt;LUG22;119966000;1.752;5.138;20220902;5.33;20280901;100000000;Bonds - CHF Domestic;CHF;0;0;100000;96;-Market;0;0;99.15;20230428;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
1.125 TELNO 24 /EV;XS1964629882;102.27;1.125;TELENOR ASA;SEK158;46915512;;;20190319;;20240319;2000000000;Bonds - Non CHF;SEK;0;0;0;;;0;;102.27;20210106;;;;;0;0;0;0;Eurobond SEK;Misc. services;Bond;0;0;
1.125 VW 24 /EE;XS1692347526;103.07;1.125;Volkswagen Leasing GmbH;EU3181;38458384;;;20171004;;20240404;1000000000;Bonds - Non CHF;EUR;0;0;0;;;0;;103.07;20190528;;;;;0;0;0;0;Eurobond EUR;Misc. services;Bond;0;0;
1.125 WFC 20-28;CH0545766526;94.5;1.125;Wells Fargo;WEF201;54576652;2.37;4.87;20200526;5.07;20280526;100000000;Bonds - CHF Foreign;CHF;0.37;0.35;0;;-Market;0;;94.15;20230511;131919.005;94.5;94.5;94.5;35000;0;33075;33075;United States;Banks;Bond;1;1;
1.125 ZH 15-40;CH0284950505;90.35;1.125;Z�rich, Stadt;ZUR15;28495050;1.857;15.397;20150626;17.15;20400626;100000000;Bonds - CHF Domestic;CHF;0.44;0.4;0;;-Market;0;;89.95;20211108;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
1.125 ZKB 13-24;CH0203872863;99.79;1.125;Z�rcher Kantonalbank;ZKB129;20387286;;;20130129;;20240129;300000000;Bonds - CHF Domestic;CHF;-0.11;-0.11;500000;99.7;;0;0;99.9;20230505;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
1.125 ZVG 22-29;CH1170565712;96;1.125;Z�rich Vers.-Gesellschaft;ZIC23;117056571;1.818;5.911;20220404;5.92;20290704;400000000;Bonds - CHF Domestic;CHF;0;0;305000;96;99.6;10000;3.681;96;20230510;;;;;0;0;0;0;Switzerland;Insurances;Bond;1;1;
1.15 TANNER 21-24;CH1137122789;97;1.15;Tanner Servicios Financieros;TAS21;113712278;;;20211026;;20240426;125000000;Bonds - CHF Foreign;CHF;0.06;0.06;0;;100;50000;;96.94;20230509;;;;;0;0;0;0;Chile;Investment companies;Bond;1;1;
1.158 HYUNDCS 22-24;CH1187520478;99.02;1.158;Hyunday Capital Services;HYU022;118752047;2.311;1.08;20220614;1.12;20240614;100000000;Bonds - CHF Foreign;CHF;0.04;0.04;0;;-Market;0;;98.98;20230511;142236.885;99.03;99.03;99.02;510000;0;505003;505003;South Korea;Transport;Bond;1;1;Green Bond
1.167 DNB 22-27;CH1184694730;96.15;1.167;DNB Bank ASA;DNB22;118469473;2.195;3.944;20220603;3.09;20270603;200000000;Bonds - CHF Foreign;CHF;0.21;0.2;0;-Market;;0;;95.95;20230510;;;;;0;0;0;0;Norway;Banks;Bond;1;1;
1.183 CEMBRA 22-25;CH1189217735;97.5;1.183;Cembra Money Bank;CMB22;118921773;2.307;2.509;20220527;2.57;20251127;250000000;Bonds - CHF Domestic;CHF;0.1;0.1;10000;97.25;98.5;20000;1.2771;97.4;20230511;101643.837;97.45;97.5;97.45;35000;0;34115;34115;Switzerland;Banks;Bond;1;1;
1.19 BKCSG 19-30;CH0483180912;100;1.19;CSG;EUF087;48318091;;;20190611;;20300311;100000000;Bonds - Non CHF;EUR;0;0;0;;;0;;100;;;;;;0;0;0;0;Listed Foreign Currency Bond EUR;Banks;Bond;1;1;
1.195 RZD 19-28;CH0419041634;45;1.195;Russian Railways;RZD191;41904163;;;20191003;;20280403;150000000;Bonds - CHF Foreign;CHF;0;0;130000;40;45;45000;11.7647;45;20230505;;;;;0;0;0;0;Russia;Transport;Bond;1;1;
1.20 KT BS 22-28;CH1193213126;101.5;1.2;Basel-Stadt, Kanton;BSK221;119321312;1.321;5.438;20221222;5.64;20281222;130000000;Bonds - CHF Domestic;CHF;0;0;90000;97.95;104.65;50000;6.614;101.5;20230406;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;Green Bond
1.20 LAU 18-37;CH0434678436;90.45;1.2;Lausanne, Stadt;LAU181;43467843;2.037;13.188;20181024;14.49;20371026;100000000;Bonds - CHF Domestic;CHF;0.06;0.05;0;;;0;;90.4;20201103;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
1.20 RAGB 25 /EE;AT0000A1FAP5;107.98;1.2;Austria;EU2959;28613192;;;20150623;;20251020;9062934000;Bonds - Non CHF;EUR;0;0;0;;;0;;107.98;;;;;;0;0;0;0;Eurobond EUR;Countries;Bond;0;0;
1.20 ZG KB 22-28;CH1188229772;97.2;1.2;Zuger Kantonalbank;ZG221;118822977;1.858;4.879;20220602;5.09;20280602;150000000;Bonds - CHF Domestic;CHF;0.1;0.1;20000;96.15;-Market;0;0;97.1;20230505;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
1.205 AFRICA 20-25;CH0569237701;97.45;1.205;Africa Finance Corporation;AFC20;56923770;2.761;2.35;20200930;2.41;20250930;150000000;Bonds - CHF Foreign;CHF;0;0;30000;96.4;97.65;160000;1.2883;97.45;20230509;;;;;0;0;0;0;NG;Misc. services;Bond;1;1;Green Bond
1.24 CWBA 22-29;CH1204175140;96.25;1.24;Commonwealth BK of Australia;CWA23;120417514;1.962;6.049;20220902;6.34;20290902;250000000;Bonds - CHF Foreign;CHF;0.05;0.05;0;;;0;;96.2;20230503;;;;;0;0;0;0;Australia;Banks;Bond;1;1;
1.25 BKCSG 17-25;CH0343366842;102.6;1.25;CSG;EUF083;34336684;;;20170717;;20250717;1500000000;Bonds - Non CHF;EUR;0;0;0;;;0;;102.6;;;;;;0;0;0;0;Listed Foreign Currency Bond EUR;Banks;Bond;1;1;
1.25 BNG 14-24;CH0241528741;99.71;1.25;BNG Bank N.V.;BNG14;24152874;;;20140430;;20240430;360000000;Bonds - CHF Foreign;CHF;0.03;0.03;100000;99.59;;0;0;99.68;20230508;;;;;0;0;0;0;Netherlands;Banks;Bond;1;1;
1.25 EGW 12-27;CH0185754162;99.1;1.25;EGW;EGW43;18575416;1.542;3.971;20120615;4.12;20270615;163400000;Bonds - CHF Domestic;CHF;0.25;0.25;0;;-Market;0;;98.85;20230413;;;;;0;0;0;0;Switzerland;Issuing agencies;Bond;1;1;
1.25 EGW 22-42;CH1170565738;93.4;1.25;EGW;EGW66;117056573;1.805;16.868;20220425;18.98;20420425;111400000;Bonds - CHF Domestic;CHF;0;0;0;;-Market;0;;93.4;20230406;;;;;0;0;0;0;Switzerland;Issuing agencies;Bond;1;1;
1.25 EIDG 12-24;CH0127181177;100.22;1.25;Schweiz. Eidgenossenschaft;E121;12718117;1.054;1.071;20120611;1.11;20240611;3343395000;Bonds - CHF Domestic;CHF;-0.03;-0.03;495000;100.1;;0;0;100.25;20230511;165026.348;100.3;100.36;100.22;1101000;0;1104772.2;1104772.2;Switzerland;Countries;Bond;1;1;
1.25 EIDG 12-37;CH0127181193;103;1.25;Schweiz. Eidgenossenschaft;E123;12718119;1.118;12.912;20120627;14.16;20370627;4054084000;Bonds - CHF Domestic;CHF;0.83;0.85;0;;;0;;102.15;20230511;123207.577;103;103;103;100000;0;103000;103000;Switzerland;Countries;Bond;1;1;
1.25 EIDG 14-26;CH0224396983;101.35;1.25;Schweiz. Eidgenossenschaft;E14;22439698;0.909;2.974;20140528;3.08;20260528;3803480000;Bonds - CHF Domestic;CHF;0.27;0.27;50000;101;;0;0;101.08;20230511;145839.159;101.13;101.35;101.09;1086000;0;1098600.6;1098600.6;Switzerland;Countries;Bond;1;1;
1.25 FR KB 14-24;CH0244175201;99.62;1.25;Freiburger Kantonalbank;FRK141;24417520;1.614;1.049;20140603;1.09;20240603;150000000;Bonds - CHF Domestic;CHF;0;0;10000;99.62;-Market;0;0;99.62;20230510;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
1.25 GLENCRF 18-24;CH0435590390;99.17;1.25;Glencore Finance Ltd;GLE18;43559039;1.893;1.399;20181009;1.44;20241009;175000000;Bonds - CHF Foreign;CHF;0.06;0.06;10000;98.8;;0;0;99.11;20230511;164804.757;99.27;99.27;99.17;150000;0;148855;148855;Jersey;Misc. services;Bond;1;1;
1.25 GR DI 18-23;CH0373476768;99.98;1.25;Grande Dixence;DIX180;37347676;;;20180606;;20230606;100000000;Bonds - CHF Domestic;CHF;0;0;0;;;0;;99.98;20230510;;;;;0;0;0;0;Switzerland;Utilities;Bond;1;1;
1.25 GR KB 12-24;CH0186472822;99.6;1.25;Graub�ndner Kantonalbank;GRK121;18647282;1.622;1.079;20120614;1.12;20240614;135000000;Bonds - CHF Domestic;CHF;0;0;710000;99.6;;0;0;99.6;20230511;165133.413;99.69;99.69;99.6;225000;0;224298;224298;Switzerland;Banks;Bond;1;1;
1.25 HIRSLAND 21-26;CH0593641050;98.05;1.25;Hirslanden AG;HIR21;59364105;;;20210225;;20260225;145000000;Bonds - CHF Domestic;CHF;0.05;0.05;145000;98.05;;0;0;98;20230511;122327.384;98.05;98.05;97.4;310000;0;303072.5;303072.5;Switzerland;Chemicals, Pharma;Bond;1;1;
1.25 IBM 23 /EE;XS1143163183;104.21;1.25;IBM Internat. Business Machine;EU2887;26151334;;;20141126;;20230526;1000000000;Bonds - Non CHF;EUR;0;0;0;;;0;;104.21;20180126;;;;;0;0;0;0;Eurobond EUR;Electrical engineering & electronics;Bond;0;0;
