ShortName;ISIN;ClosingPrice;CouponRate;IssuerNameShort;ValorSymbol;ValorNumber;YieldToWorst;DurationToWorst;SubscriptionPaymentDueDate;RemainingTermOfMaturity;MaturityDate;AmountInIssue;ProductLineDesc;TradingBaseCurrency;ClosingPerformance;ClosingDelta;BidVolume;BidPrice;AskPrice;AskVolume;MidSpread;PreviousClosingPrice;LatestTradeDate;LatestTradeTime;OpeningPrice;DailyHighPrice;DailyLowPrice;OnMarketVolume;OffBookVolume;TotalTurnover;TotalTurnoverCHF;GeographicalAreaDesc;IndustrySectorDesc;SecTypeDesc;BondListedFlag;BondDutyToReportFlag;SpecialFlagDesc
1.625 NAB 13-23;CH0204477258;100.1;1.625;National Australia Bank;NAB13;20447725;;;20130305;;20230905;250000000;Bonds - CHF Foreign;CHF;0.1;0.1;100000;99.92;-Market;0;0;100;20230530;152358.614;100.1;100.1;100.1;50000;0;50050;50050;Australia;Banks;Bond;1;1;
1.625 NESTLE 22-25;CH1221150506;99.75;1.625;Nestlé;NES223;122115050;1.814;2.388;20221108;2.52;20251107;360000000;Bonds - CHF Domestic;CHF;-0.25;-0.25;250000;99.75;100.15;190000;0.4002;100;20230530;140251.18;99.95;99.95;99.75;110000;0;109745;109745;Switzerland;Food, luxury goods;Bond;1;1;
1.625 NESTLE 22-26;CH1194355108;100.25;1.625;Nestlé;NES22;119435510;1.807;3.03;20220715;3.21;20260715;675000000;Bonds - CHF Domestic;CHF;0.3;0.3;10000;100;100.3;100000;0.2996;99.95;20230530;151315.079;100.2;100.35;100.2;360000;10000;370930;370930;Switzerland;Food, luxury goods;Bond;1;1;
1.625 NOFIN 14-26;XS1134729794;107.9;1.625;Novartis Finance;EUF076;25971511;;;20141107;;20261109;600000000;Bonds - Non CHF;EUR;0;0;0;;;0;;107.9;20160217;;;;;0;0;0;0;Listed Foreign Currency Bond EUR;Chemicals, Pharma;Bond;1;1;
1.625 NOVO 23 /EE;AT0000A1LHT0;98.97;1.625;NOVOMATIC AG;EU2961;33967709;;;20180717;;20230920;500000000;Bonds - Non CHF;EUR;0;0;0;;;0;;98.97;;;;;;0;0;0;0;Eurobond EUR;Misc. services;Bond;0;0;
1.625 PB S559 11-41;CH0143383971;94.77;1.625;Pfandbriefbank;PB559;14338397;2.073;15.882;20111130;18.58;20411129;475000000;Bonds - CHF Domestic;CHF;0.67;0.63;100000;94.84;96.71;100000;1.9525;94.14;20230526;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
1.625 PB S581 13-30;CH0211588949;98.64;1.625;Pfandbriefbank;PB581;21158894;1.939;6.652;20130429;7.17;20300703;832000000;Bonds - CHF Domestic;CHF;0.07;0.07;100000;98.76;99.37;100000;0.6158;98.57;20230329;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
1.625 PB S719 22-38;CH1179535021;95.9;1.625;Pfandbriefbank;PB719;117953502;2.082;13.298;20220510;15.01;20380503;250000000;Bonds - CHF Domestic;CHF;0.51;0.49;100000;96.15;97.07;100000;0.9523;95.41;20230418;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
1.625 PMI 14-24;CH0243069363;99.74;1.625;Philip Mrrs Int-WI;PMI141;24306936;1.942;0.961;20140516;1.04;20240516;250000000;Bonds - CHF Foreign;CHF;-0.08;-0.08;250000;99.75;99.97;600000;0.2203;99.82;20230530;163424.59;99.74;99.74;99.74;30000;0;29922;29922;United States;Food, luxury goods;Bond;1;1;
1.625 PZ S414 11-24;CH0141219698;99.8;1.625;Pfandbriefzentrale;PZ414;14121969;1.861;1.401;20111031;1.5;20241031;395000000;Bonds - CHF Domestic;CHF;0;0;100000;99.75;99.86;250000;0.1102;99.8;20230524;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
1.625 PZ S422 12-28;CH0182910882;99.2;1.625;Pfandbriefzentrale;PZ422;18291088;1.9;4.722;20120417;4.96;20280417;652000000;Bonds - CHF Domestic;CHF;0;0;100000;99.25;99.71;100000;0.4624;99.2;20230524;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
1.625 PZ S445 14-26;CH0235475354;99.59;1.625;Pfandbriefzentrale;PZ445;23547535;1.891;2.952;20140217;3.13;20260617;816000000;Bonds - CHF Domestic;CHF;0;0;100000;99.5;99.83;100000;0.3311;99.59;20230526;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
1.625 PZ S563 22-26;CH1206367570;99.71;1.625;Pfandbriefzentrale;PZ563;120636757;1.893;2.805;20221107;2.93;20260407;237000000;Bonds - CHF Domestic;CHF;0.16;0.16;100000;99.52;99.83;100000;0.311;99.55;20230530;153419.399;99.8;99.8;99.71;100000;0;99747;99747;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
1.625 RIG 37 /CB;US893830AU32;96;1.625;Transocean;US429;3615251;;;20071211;;20371215;1695000000;Bonds - Non CHF;USD;0;0;0;;;0;;96;;;;;;0;0;0;0;Eurobond USD;Utilities;Convertible bond;0;0;
1.625 St. LU 23-29;CH1232107172;100.1;1.625;Lugano, Stadt;LUG23;123210717;1.897;5.432;20230201;5.75;20290201;100000000;Bonds - CHF Domestic;CHF;0;0;100000;99.2;101.25;100000;2.0454;100.1;20230315;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
1.625 STGA 11-25;CH0140819845;99.7;1.625;St. Gallen, Stadt;STG11;14081984;1.792;2.397;20111110;2.52;20251110;120000000;Bonds - CHF Domestic;CHF;0;0;100000;99.75;100.35;80000;0.5997;99.7;20230524;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
1.625 SWCC211 21-24;CH1118483671;100;1.625;Swiss CC Issuance 21-1;SCC211;111848367;;;20210615;;20240615;6000000;Bonds - CHF Domestic;CHF;0;0;0;;-Market;0;;100;;;;;;0;0;0;0;Switzerland;Misc. services;Asset backed security;1;1;
1.625 SWISSGRID 13-25;CH0204811100;99.85;1.625;Swissgrid AG;SGD13;20481110;1.9;1.651;20130130;1.75;20250130;350000000;Bonds - CHF Domestic;CHF;0;0;50000;99.4;99.9;100000;0.5018;99.85;20230526;;;;;0;0;0;0;Switzerland;Utilities;Bond;1;1;
1.625 SYN 14-24;CH0240672227;98.75;1.625;Syngenta Fin;SYN141;24067222;2.529;1.403;20140407;1.5;20241101;250000000;Bonds - CHF Domestic;CHF;-0.75;-0.75;65000;98.75;99.64;80000;0.8972;99.5;20230530;102558.985;98.75;98.75;98.75;35000;0;34562.5;34562.5;Switzerland;Chemicals, Pharma;Bond;1;1;
1.625 VLB 19-29;CH0461238948;87.5;1.625;Hypo Vorarlberg Bank AG;VLH191;46123894;4.173;6.136;20191129;6.58;20291129;100000000;Bonds - CHF Foreign;CHF;0;0;30000;85.9;88.05;25000;2.472;87.5;20230525;;;;;0;0;0;0;Austria;Banks;Bond;1;1;
1.625 ZH 13-24;CH0221999813;100.11;1.625;Zürich, Stadt;ZUR131;22199981;1.777;1.306;20130926;1.4;20240926;250000000;Bonds - CHF Domestic;CHF;0;0;100000;99.87;-Market;0;0;100.11;20230502;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
1.625 ZH 23-37;CH1232107149;98.6;1.625;Zürich, Stadt;ZUR23;123210714;1.863;12.264;20230126;13.74;20370126;165000000;Bonds - CHF Domestic;CHF;0;0;100000;98.65;-Market;0;0;98.6;20230413;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
1.625 ZKB 12-27;CH0182484110;99.4;1.625;Zürcher Kantonalbank;ZKB125;18248411;1.895;3.771;20120412;3.95;20270412;100000000;Bonds - CHF Domestic;CHF;0;0;100000;99.1;99.75;100000;0.6538;99.4;20230502;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
1.63 CPIPRO 18-23;CH0441186472;97.74;1.63;CPI Property Group;CPI18;44118647;;;20181025;;20231025;150700000;Bonds - CHF Foreign;CHF;0;0;100000;96.54;98.01;155000;1.5112;97.74;20230421;;;;;0;0;0;0;Luxembourg;Real-estate companies;Bond;1;1;
1.65 EDC 24 /EC;CA30216BHL95;102.2;1.65;Export Development;CAD242;49194080;;;20190731;;20240731;500000000;Bonds - Non CHF;CAD;0;0;0;;;0;;102.2;20191107;;;;;0;0;0;0;Eurobond CAD;Banks;Bond;0;0;Green Bond
1.65 KSAARAU 22-37;CH1182086848;92.9;1.65;Kantonsspital Aarau;KSA22;118208684;2.412;12.51;20220523;14.06;20370522;120000000;Bonds - CHF Domestic;CHF;0;0;100000;91.7;94.15;100000;2.6365;92.9;20230523;;;;;0;0;0;0;Switzerland;Misc. services;Bond;1;1;Green Bond
1.65 PZ S557 22-32;CH1189217909;98.55;1.65;Pfandbriefzentrale;PZ557;118921790;1.986;8.845;20220719;9.64;20321221;774000000;Bonds - CHF Domestic;CHF;0.92;0.9;100000;98.09;98.94;100000;0.8628;97.65;20230530;163113.126;98.55;98.55;98.55;100000;0;98550;98550;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
1.65 RAGB 24 /EE;AT0000A185T1;111.68;1.65;Austria;EU2955;24571142;;;20140604;;20241021;10280350000;Bonds - Non CHF;EUR;0;0;0;;;0;;111.68;;;;;;0;0;0;0;Eurobond EUR;Countries;Bond;0;0;
1.65 ZG KB 13-38;CH0208897592;94.3;1.65;Zuger Kantonalbank;ZG13;20889759;2.254;13.169;20130402;14.92;20380402;188000000;Bonds - CHF Domestic;CHF;0.11;0.1;100000;94.55;96.05;100000;1.574;94.2;20230509;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
1.66 AUCKL 22-27;CH1216400080;100;1.66;Auckland Council;ACK22;121640008;1.755;4.222;20221018;4.46;20271018;100000000;Bonds - CHF Foreign;CHF;0.4;0.4;250000;100.05;100.35;20000;0.2994;99.6;20230525;;;;;0;0;0;0;New Zealand;Countries;Bond;1;1;Green Bond
1.68 AKAH 22-32;CH1212189133;98.65;1.68;Akademiska Hus AB;AKA223;121218913;1.952;8.583;20220920;9.39;20320920;100000000;Bonds - CHF Foreign;CHF;0.77;0.75;250000;98.8;99.05;350000;0.2527;97.9;20230522;;;;;0;0;0;0;Sweden;Misc. services;Bond;1;1;
1.687 BNG 23-30 /Z;CH1264823506;100.4;1.687;BNG Bank N.V.;BMG231;126482350;;;20230519;;20300520;200000000;Bonds - CHF Foreign;CHF;0.55;0.55;325000;100.4;101;10000;0.5958;99.85;20230525;;;;;0;0;0;0;Netherlands;Banks;Bond;0;1;
1.7 EIB 24 /EA;AU3CB0263945;104;1.7;EIB;AUD650;48397391;;;20190611;;20241115;400000000;Bonds - Non CHF;AUD;0;0;0;;;0;;104;20210209;;;;;0;0;0;0;Eurobond AUD;Supranational Organisations;Bond;0;0;Green Bond
1.7 NOFIN 18-38;XS1769041606;100.82;1.7;Novartis Finance;EUF84;40372141;;;20180214;;20380814;750000000;Bonds - Non CHF;EUR;0;0;0;;;0;;100.82;;;;;;0;0;0;0;Listed Foreign Currency Bond EUR;Chemicals, Pharma;Bond;1;1;
1.7 SG KB 17-99;CH0373476115;95.95;1.7;St.Galler Kantonalbank AG;SGK172;37347611;;;20171130;;99991231;100000000;Bonds - CHF Domestic;CHF;0;0;75000;94.75;96;245000;1.3106;95.95;20230517;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
1.70  22-32;CH1189217768;95.8;1.7;Kantonsspital Baselland;KSB22;118921776;2.459;8.316;20220624;9.15;20320624;100000000;Bonds - CHF Domestic;CHF;0;0;100000;94.45;96.8;25000;2.4575;95.8;20230515;;;;;0;0;0;0;Switzerland;Chemicals, Pharma;Bond;1;1;
1.70 BERN 23-33;CH1231094371;100.55;1.7;Bern, Stadt;BER231;123109437;1.773;8.927;20230123;9.73;20330124;100000000;Bonds - CHF Domestic;CHF;0;0;100000;100.5;102.35;50000;1.824;100.55;20230224;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
1.70 BL KB 22-42;CH0522159034;94.55;1.7;Basellandschaftliche Kantonalb;BLK221;52215903;2.249;16.204;20220513;19.03;20420513;225000000;Bonds - CHF Domestic;CHF;0.27;0.25;100000;94.85;96.85;100000;2.0866;94.3;20230428;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
1.70 DIGINT 22-27;CH1175016125;95.4;1.7;Digital Intrepid Holding B.V.;DLR221;117501612;3.365;3.73;20220330;3.66;20270330;150000000;Bonds - CHF Foreign;CHF;0.53;0.5;100000;94.5;95.25;300000;0.7905;94.9;20230530;93104;95.4;95.4;95.4;5000;0;4770;4770;Netherlands;Electrical engineering & electronics;Bond;1;1;
1.70 GR DI 22-29;CH1179534966;97.5;1.7;Grande Dixence;DIX22;117953496;2.32;5.751;20220512;6.2;20290712;170000000;Bonds - CHF Domestic;CHF;0.52;0.5;50000;96.65;97.65;100000;1.0293;97;20230530;101051.601;97.55;97.55;97.5;60000;0;58522.5;58522.5;Switzerland;Utilities;Bond;1;1;
1.70 IADB 24 /EC;CA458182EA63;99.77;1.7;Inter-American Development Ban;CAD243;50330964;;;20191010;;20241010;600000000;Bonds - Non CHF;CAD;0;0;0;;;0;;99.77;;;;;;0;0;0;0;Eurobond CAD;Supranational Organisations;Bond;0;0;
1.70 MIZUHO 24 /EA;AU3CB0265551;103.71;1.7;Mizuho Bank Ltd;AUD646;49256604;;;20190807;;20240807;250000000;Bonds - Non CHF;AUD;0;0;0;;;0;;103.71;20191127;;;;;0;0;0;0;Eurobond AUD;Banks;Bond;0;0;
1.70 PZ S554 22-32;CH1189217834;98.51;1.7;Pfandbriefzentrale;PZ554;118921783;1.99;8.427;20220620;9.24;20320727;810000000;Bonds - CHF Domestic;CHF;0.16;0.16;100000;98.66;99.46;100000;0.8076;98.35;20230526;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
1.70 PZ S567 22-30;CH1232107032;99.02;1.7;Pfandbriefzentrale;PZ567;123210703;1.949;7.051;20221212;7.59;20301202;264000000;Bonds - CHF Domestic;CHF;0.17;0.17;100000;99.14;99.8;100000;0.6635;98.85;20230510;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
1.70 SGS 22-29;CH1189218006;97.9;1.7;SGS AG;SGS23;118921800;2.13;5.917;20220905;6.34;20290905;350000000;Bonds - CHF Domestic;CHF;0;0;50000;97.75;98.5;150000;0.7643;97.9;20230526;;;;;0;0;0;0;Switzerland;Misc. Industrials;Bond;1;1;
1.712 CIBC 22-27;CH1196216993;99.25;1.712;Canadian Imperial Bank of  Com;CIB222;119621699;2.019;3.952;20220713;4.2;20270713;215000000;Bonds - CHF Foreign;CHF;0;0;100000;99.2;99.6;30000;0.4024;99.25;20230314;;;;;0;0;0;0;Canada;Banks;Bond;1;1;
1.712 SVE 23-30;CH1239494979;100.05;1.712;Svensk Exportkredit;SEK23;123949497;1.809;6.285;20230117;6.71;20300117;125000000;Bonds - CHF Foreign;CHF;0.05;0.05;250000;100.2;100.85;250000;0.6466;100;20230517;;;;;0;0;0;0;Sweden;Banks;Bond;1;1;
1.715 NAB 23-33;CH1243651911;97.9;1.715;National Australia Bank;NAB23;124365191;2.172;8.931;20230203;9.76;20330203;250000000;Bonds - CHF Foreign;CHF;0;0;100000;97.2;99.05;50000;1.8854;97.9;20230517;;;;;0;0;0;0;Australia;Banks;Bond;1;1;
1.72 AROUNDT 19-26;CH0460054437;85.25;1.72;Aroundtown;ARO19;46005443;7.952;2.708;20190305;2.84;20260305;100010000;Bonds - CHF Foreign;CHF;0;0;10000;84.6;85.85;100000;1.4667;85.25;20230524;;;;;0;0;0;0;Luxembourg;Misc. services;Bond;1;1;
1.72 QUEEN 11-39;CH0134577250;142.35;1.72;Queensland Treasury;QLD11;13457725;1.925;14.139;20110916;16.38;20390916;110000000;Bonds - CHF Foreign;CHF;0;0;250000;98.9;-Market;0;0;142.35;;;;;;0;0;0;0;Australia;Regions, Cantons, Provinces, etc.;Bond;1;1;
1.735 FEDDQ 23-28;CH1242301302;99.2;1.735;Fédération des caisses Desjard;QUE23;124230130;2.017;4.498;20230131;4.75;20280131;325000000;Bonds - CHF Foreign;CHF;0;0;100000;99.25;99.6;5000;0.352;99.2;20230522;;;;;0;0;0;0;Canada;Misc. services;Bond;1;1;
1.75 ALPIQ 22-26;CH1175016109;98.8;1.75;Alpiq Holding AG;ATH23;117501610;2.608;2.95;20220324;3.15;20260624;250000000;Bonds - CHF Domestic;CHF;0.51;0.5;150000;98.35;98.85;350000;0.5071;98.3;20230530;133920.774;98.75;98.8;98.75;105000;0;103690;103690;Switzerland;Utilities;Bond;1;1;
1.75 AXPO 16-24;CH0330143147;99.49;1.75;Axpo Holding AG;AXP16;33014314;2.263;0.997;20160729;1.08;20240529;350000000;Bonds - CHF Domestic;CHF;0.04;0.04;50000;99.37;99.55;350000;0.181;99.45;20230530;143155.902;99.6;99.6;99.49;80000;0;79674.5;79674.5;Switzerland;Utilities;Bond;1;1;
1.75 BALIFE 17-23;CH0379610998;99.92;1.75;Baloise Life;BAL17;37961099;;;20170919;;20230619;300000000;Bonds - CHF Domestic;CHF;0;0;500000;99.9;100;265000;0.1001;99.92;20230519;;;;;0;0;0;0;Switzerland;Insurances;Bond;1;1;
1.75 BKB 22-29;CH1193213076;99.2;1.75;Basler Kantonalbank;BSK22;119321307;1.988;5.954;20220921;6.39;20290921;110000000;Bonds - CHF Domestic;CHF;0;0;100000;99.2;99.95;100000;0.7532;99.2;20230519;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;Social Bond
1.75 BKB 23-25;CH1193213134;100.25;1.75;Basler Kantonalbank;BSK23;119321313;1.583;1.827;20230404;1.93;20250404;200000000;Bonds - CHF Domestic;CHF;-0.05;-0.05;40000;100;101.05;180000;1.0445;100.3;20230530;151057.302;100.5;100.5;100.25;295000;0;295885;295885;Switzerland;Banks;Bond;1;1;
1.75 BL KB 11-24;CH0141833407;100.25;1.75;Basellandschaftliche Kantonalb;BLK11;14183340;1.934;1.461;20111122;1.56;20241122;275000000;Bonds - CHF Domestic;CHF;0.05;0.05;100000;99.87;100.27;100000;0.3997;100.2;20230530;121938.3;100.25;100.25;100.25;80000;0;80200;80200;Switzerland;Banks;Bond;1;1;
1.75 BNP 15-25;CH0282344339;98.6;1.75;BNP Paribas;BNP15;28234433;2.523;1.962;20150605;2.09;20250605;100000000;Bonds - CHF Foreign;CHF;0;0;70000;98.5;98.65;150000;0.1522;98.6;20230530;154859.016;98.5;98.6;98.5;75000;0;73925;73925;France;Banks;Bond;1;1;
1.75 BPCM 14-24;CH0238053125;100;1.75;BP Capital Markets p.l.c.;BPP141;23805312;;;20140228;;20240228;200000000;Bonds - CHF Foreign;CHF;0;0;100000;99.78;100.1;100000;0.3202;100;20230525;;;;;0;0;0;0;United Kingdom;Misc. Industrials;Bond;1;1;
1.75 BRLS 25 /EE;AT0000A24UY3;100.14;1.75;Borealis AG;EU3292;45162386;;;20181210;;20251210;300000000;Bonds - Non CHF;EUR;0;0;0;;;0;;100.14;;;;;;0;0;0;0;Eurobond EUR;Chemicals, Pharma;Bond;0;0;
1.75 CDM 22-29;CH1231312674;99.6;1.75;C.Dep.Consignations;CDM22;123131267;1.915;6.141;20221128;6.58;20291128;100000000;Bonds - CHF Foreign;CHF;0.2;0.2;200000;99.7;100.05;200000;0.3504;99.4;20230315;;;;;0;0;0;0;France;Banks;Bond;1;1;
1.75 CDM 23-31 /Z;CH1249151049;99.25;1.75;C.Dep.Consignations;CDM23;124915104;1.968;7.263;20230224;7.81;20310224;100000000;Bonds - CHF Foreign;CHF;0.2;0.2;200000;99.4;100;200000;0.6018;99.05;20230314;;;;;0;0;0;0;France;Banks;Bond;0;1;
1.75 CFT 19-25;CH0483180995;98.75;1.75;Tradition S.A.;CFT19;48318099;;;20190730;;20250730;130000000;Bonds - CHF Domestic;CHF;0.92;0.9;5000;98.25;98.8;100000;0.5582;97.85;20230530;134940.508;98.75;98.75;98.75;50000;0;49375;49375;Switzerland;Misc. services;Bond;1;1;
1.75 CRH 13-25;CH0212937244;99.8;1.75;CRH;CRH131;21293724;1.898;2.021;20130626;2.15;20250626;150000000;Bonds - CHF Foreign;CHF;0;0;200000;99.75;100.05;5000;0.3003;99.8;20230526;;;;;0;0;0;0;France;Banks;Bond;1;1;
1.75 DBR 24 /EE;DE0001102333;110.4;1.75;Germany;EU2794;23481379;;;20140131;;20240215;18000000000;Bonds - Non CHF;EUR;0;0;0;;;0;;110.4;;;;;;0;0;0;0;Eurobond EUR;Countries;Bond;0;0;
1.75 DE 24 /EA;AU3CB0267052;97;1.75;John D;AUD648;50245325;;;20191004;;20241004;500000000;Bonds - Non CHF;AUD;0;0;0;;;0;;97;20220502;;;;;0;0;0;0;Eurobond AUD;Banks;Bond;0;0;
1.75 EGW 11-26;CH0136611800;100.85;1.75;EGW;EGW42;13661180;1.67;3.187;20110914;3.37;20260914;130800000;Bonds - CHF Domestic;CHF;0;0;100000;100.55;101.25;25000;0.6938;100.85;20230510;;;;;0;0;0;0;Switzerland;Issuing agencies;Bond;1;1;
1.75 EGW 13-28;CH0217579785;101.2;1.75;EGW;EGW47;21757978;1.699;4.898;20130724;5.23;20280724;124700000;Bonds - CHF Domestic;CHF;0;0;100000;100.8;-Market;0;0;101.2;20230308;;;;;0;0;0;0;Switzerland;Issuing agencies;Bond;1;1;
1.75 EIB 13-33;CH0215376325;100.9;1.75;EIB;EIB132;21537632;1.766;9.178;20130628;10.16;20330628;100000000;Bonds - CHF Foreign;CHF;0.05;0.05;250000;101.1;-Market;0;0;100.85;20230517;;;;;0;0;0;0;Luxembourg;Supranational Organisations;Bond;1;1;
1.75 EIB 24 /EC;XS2033281176;103.19;1.75;EIB;CAD241;49085402;;;20190730;;20240730;800000000;Bonds - Non CHF;CAD;0;0;0;;;0;;103.19;20210916;;;;;0;0;0;0;Eurobond CAD;Supranational Organisations;Bond;0;0;
1.75 FRTR 24 /EE;FR0011962398;111.26;1.75;French Republic;EU3079;24584017;;;20140610;;20241125;30235000000;Bonds - Non CHF;EUR;0;0;0;;;0;;111.26;;;;;;0;0;0;0;Eurobond EUR;Countries;Bond;0;0;
1.75 GEBM 22-29;CH1206367398;99.95;1.75;Geberit AG;GEB221;120636739;1.988;5.935;20220914;6.12;20290914;200000000;Bonds - CHF Domestic;CHF;0.96;0.95;100000;99.4;100;70000;0.6018;99;20230530;103802.354;99.95;99.95;99.95;20000;0;19990;19990;Switzerland;Misc. Industrials;Bond;1;1;
1.75 GIV 14-24;CH0237552101;100.07;1.75;Givaudan SA;GIV141;23755210;;;20140319;;20240319;150000000;Bonds - CHF Domestic;CHF;0.01;0.01;100000;99.88;100.21;100000;0.3299;100.06;20230530;153020.217;100.07;100.07;100.07;25000;0;25017.5;25017.5;Switzerland;Chemicals, Pharma;Bond;1;1;
1.75 HELVSI 20-99;CH0579132959;89.85;1.75;Helvetia Swiss Insurance;HVG203;57913295;;;20201126;;99991231;200000000;Bonds - CHF Domestic;CHF;0.5;0.45;10000;89.55;89.9;100000;0.3901;89.4;20230530;143400.736;89.8;89.85;89.8;70000;0;62885;62885;Switzerland;Insurances;Bond;1;1;Green Bond
1.75 IBM 28 /EE;XS1375955678;105.88;1.75;IBM Internat. Business Machine;EU3195;31774482;;;20160307;;20280307;500000000;Bonds - Non CHF;EUR;0;0;0;;;0;;105.88;;;;;;0;0;0;0;Eurobond EUR;Electrical engineering & electronics;Bond;0;0;
1.75 IFC 24 /EZ;NZIFCDT011C5;102.04;1.75;Int. Finance Corp.;NZD294;49073538;;;20190729;;20240729;600000000;Bonds - Non CHF;NZD;0;0;0;;;0;;102.04;20210426;;;;;0;0;0;0;Eurobond NZD;Banks;Bond;0;0;
1.75 KT BE 10-25;CH0114695403;100.5;1.75;Kanton Bern;BE102;11469540;1.726;2.265;20100924;2.4;20250924;300000000;Bonds - CHF Domestic;CHF;0;0;100000;100.25;-Market;0;0;100.5;20230524;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
1.75 KT BL 13-43;CH0214925882;99.1;1.75;Basel-Landschaft, Kanton;BL131;21492588;1.944;16.758;20130626;20.15;20430626;100000000;Bonds - CHF Domestic;CHF;0;0;100000;98.9;-Market;0;0;99.1;20230508;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
1.75 KT GE 13-33;CH0208323458;100.9;1.75;Genf, Kanton;GE131;20832345;1.851;9.067;20130322;9.89;20330322;275000000;Bonds - CHF Domestic;CHF;0;0;100000;100.5;-Market;0;0;100.9;20230427;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
1.75 KT GE 13-34;CH0212459561;100.15;1.75;Genf, Kanton;GE132;21245956;1.867;10.078;20130524;11.06;20340524;175000000;Bonds - CHF Domestic;CHF;0;0;100000;100.2;-Market;0;0;100.15;20220706;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
1.75 KT SG 13-28;CH0217825311;101.3;1.75;St. Gallen, Kanton;SG131;21782531;1.688;4.882;20130718;5.21;20280718;250000000;Bonds - CHF Domestic;CHF;0;0;100000;100.9;-Market;0;0;101.3;20230427;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
1.75 KT TI 23-31 /Z;CH1256367173;100.4;1.75;Tessin, Kanton;TI23;125636717;1.791;7.425;20230421;7.97;20310421;150000000;Bonds - CHF Domestic;CHF;0.15;0.15;100000;100.55;101;100000;0.4465;100.25;20230526;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;0;1;
1.75 MQGAU 24 /EB;AU3CB0265593;96.71;1.75;Macquarie Bank;AU1925;49282540;;;20190731;;20240807;550000000;Bonds - Non CHF;AUD;0;0;0;;;0;;96.71;20230222;;;;;0;0;0;0;Eurobond AUD;Banks;Bond;0;0;
1.75 NANTDRA 14-24;CH0245691537;99.59;1.75;Nant de Drance;NDD14;24569153;2.29;1.116;20140718;1.21;20240718;300000000;Bonds - CHF Domestic;CHF;0.05;0.05;30000;99.4;99.6;100000;0.201;99.54;20230530;93104;99.59;99.59;99.59;15000;0;14938.5;14938.5;Switzerland;Utilities;Bond;1;1;
1.75 NETHER 23 /EE;NL0010418810;112.26;1.75;Niederlande;EU3114;20984949;;;20130322;;20230715;15825963000;Bonds - Non CHF;EUR;0;0;0;;;0;;112.26;;;;;;0;0;0;0;Eurobond EUR;Countries;Bond;0;0;
1.75 NOVACAP 25 /EB;US66989HAP38;102.63;1.75;Novartis Capital Corp;US2037;52543738;;;20200214;;20250214;1000000000;Bonds - Non CHF;USD;0;0;0;;;0;;102.63;20200225;;;;;0;0;0;0;Eurobond USD;Misc. services;Bond;0;0;
1.75 PACIFIC 22-29;CH1179534990;94.45;1.75;Pacific Life Global Funding II;PLG22;117953499;2.904;5.66;20220502;6;20290502;200000000;Bonds - CHF Foreign;CHF;0.27;0.25;50000;94.4;95.9;10000;1.5765;94.2;20230523;;;;;0;0;0;0;United States;Investment companies;Bond;1;1;
1.75 PB S584 13-25;CH0217756656;99.95;1.75;Pfandbriefbank;PB584;21775665;1.885;2.074;20130715;2.21;20250715;890000000;Bonds - CHF Domestic;CHF;0;0;100000;99.9;100.11;250000;0.21;99.95;20230524;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
